Zona_Origen,Poblacion_Origen,Zona_Destino,Usa_Transporte_Publico,Parada_Origen,Parada_Destino,Tiempo_Acceso_Minutos,Tiempo_Salida_Minutos,Distancia_Acceso_Metros,Distancia_Salida_Metros,Fuente_Datos_Acceso,Fuente_Datos_Salida,Tiempo_Viaje_Total_Minutos,Tiempo_Trayecto_Minutos,Numero_Transbordos,Distancia_Viaje_Total_Km,Distancia_Trayecto_Km,Tiempo_Espera_Transbordo_Minutos,Frecuencia_Servicio,Tiempo_Acceso_Original,Tiempo_Salida_Original,Distancia_Acceso_Original_Km,Distancia_Salida_Original_Km,Tiempo_Viaje_Original_Minutos,Tiempo_Total_Puerta_a_Puerta_Minutos,Verificacion_Tiempo_Total
70,53.0,731,True,1107.0,1108.0,3.624252665,5.1048154875,289.9402132,408.385239,Calculado,Calculado,11.0990681525,2.37,0.0,2.297,1.76,0.0,32.0,2.73,5.33,0.182,0.355,10.43,11.0990681525,11.0990681525
71,155.0,738,True,1631.0,2220.0,9.44478875,0.90773412,755.5831,72.6187296,Calculado,Calculado,28.832522870000002,18.48,0.0,12.144,11.378,0.0,15.0,10.8,0.7,0.719,0.047,29.98,28.832522870000002,28.832522870000002
72,372.0,713,True,1257.0,1274.0,3.84506127,2.98574116875,307.6049016,238.8592935,Calculado,Calculado,35.300802438750004,28.47,0.0,18.982,18.538,0.0,8.0,3.03,3.63,0.202,0.243,35.13,35.300802438750004,35.300802438750004
73,787.0,719,True,1091.0,1096.0,1.97987401625,6.3014092375,158.3899213,504.112739,Calculado,Calculado,15.06128325375,6.78,0.0,6.608,6.147,0.0,32.0,1.65,5.27,0.11,0.351,13.7,15.06128325375,15.06128325375
74,33.0,716,True,1536.0,1078.0,9.93493330375,0.91846033625,794.7946643,73.4768269,Calculado,Calculado,20.18339364,9.33,0.0,6.402,5.777,0.0,64.0,8.45,0.93,0.563,0.062,18.72,20.18339364,20.18339364
75,22.0,727,True,1413.0,2280.0,29.231624,1.67989424,2338.52992,134.3915392,Calculado,Calculado,35.73151824000001,4.82,0.0,5.122,3.992,0.0,33.0,15.67,1.28,1.044,0.086,21.77,35.73151824000001,35.73151824000001
76,32.0,731,True,1109.0,1108.0,38.3176875575,5.1048154875,3065.4150046,408.385239,Calculado,Calculado,44.502503045,1.08,0.0,3.277,0.775,0.0,32.0,32.2,5.33,2.147,0.355,38.62,44.502503045,44.502503045
77,7575.0,505,True,679.0,251.0,14.31589673125,3.48591390375,1145.2717385,278.8731123,Calculado,Calculado,65.631810635,47.83,1.0,33.092,32.303,0.6,39.0,8.33,3.5,0.556,0.233,59.67,65.631810635,66.23181063499999
78,6.0,713,True,1047.0,1274.0,19.47149238625,2.98574116875,1557.7193909,238.8592935,Calculado,Calculado,59.527233555,37.07,0.0,25.222,23.622,0.0,8.0,20.35,3.63,1.357,0.243,61.05,59.527233555,59.527233555
79,89.0,719,True,1219.0,1096.0,9.524628675,6.3014092375,761.970294,504.112739,Calculado,Calculado,16.7460379125,0.92,0.0,1.595,0.683,0.0,39.0,8.42,5.27,0.561,0.351,14.6,16.7460379125,16.7460379125
80,56.0,716,True,1975.0,1078.0,45.26120641875,0.91846033625,3620.8965135,73.4768269,Calculado,Calculado,73.649666755,27.47,0.0,16.71,15.741,0.0,15.0,13.6,0.93,0.907,0.062,42.0,73.649666755,73.649666755
81,59.0,716,True,1532.0,1078.0,10.751323935,0.91846033625,860.1059148,73.4768269,Calculado,Calculado,26.34978427125,14.68,0.0,9.964,9.793,0.0,37.0,1.63,0.93,0.109,0.062,17.25,26.34978427125,26.34978427125
82,2494.0,738,True,2077.0,2219.0,4.91335080375,0.79330144375,393.0680643,63.4641155,Calculado,Calculado,22.856652247499998,17.15,0.0,7.056,6.736,0.0,15.0,3.88,0.93,0.258,0.062,21.97,22.856652247499998,22.856652247499998
83,24.0,713,True,1059.0,1274.0,16.383018817499998,2.98574116875,1310.6415054,238.8592935,Calculado,Calculado,30.618759986249998,11.25,0.0,9.058,7.678,0.0,8.0,17.07,3.63,1.137,0.243,31.95,30.618759986249998,30.618759986249998
84,3737.0,507,True,475.0,111.0,1.154984505,5.23873227375,92.3987604,419.0985819,Calculado,Calculado,17.14371677875,10.75,0.0,7.633,7.227,0.0,34.0,1.45,4.65,0.096,0.31,16.85,17.14371677875,17.14371677875
85,37.0,713,True,1157.0,1689.0,25.35636248875,0.7462701862500001,2028.5089991,59.7016149,Calculado,Calculado,53.482632675000005,27.38,0.0,17.798,17.154,0.0,5.0,9.18,0.48,0.612,0.032,37.05,53.482632675000005,53.482632675000005
86,38.0,713,True,1862.0,1274.0,0.7940414474999999,2.98574116875,63.5233158,238.8592935,Calculado,Calculado,38.449782616250005,34.67,0.0,22.111,21.83,0.0,8.0,0.58,3.63,0.038,0.243,38.88,38.449782616250005,38.449782616250005
87,35.0,515,True,25.0,26.0,7.18145477,0.28810997125,574.5163816,23.0487977,Calculado,Calculado,9.48956474125,2.02,0.0,1.116,0.755,0.0,42.0,5.02,0.42,0.334,0.027,7.45,9.48956474125,9.48956474125
88,71.0,716,True,957.0,1005.0,7.066631940000001,1.089115005,565.3305552,87.1292004,Calculado,Calculado,10.625746945000001,2.47,0.0,2.575,2.062,0.0,136.0,6.6,1.1,0.44,0.074,10.17,10.625746945000001,10.625746945000001
89,45.0,726,True,1561.0,197.0,1.27525690375,1.76225622625,102.0205523,140.9804981,Calculado,Calculado,55.91751313,52.88,0.0,25.793,25.636,0.0,25.0,0.77,1.58,0.051,0.105,55.23,55.91751313,55.91751313
90,4544.0,736,True,2132.0,2047.0,2.40197232125,2.63131643,192.1577857,210.5053144,Calculado,Calculado,8.803288751250001,3.77,0.0,2.248,1.952,0.0,16.0,1.75,2.7,0.116,0.18,8.22,8.803288751250001,8.803288751250001
91,16507.0,719,False,,,3.55,5.27,237.0,351.0,Mapeado,Mapeado,8.82,0.0,0.0,0.587,0.0,0.0,0.0,3.55,5.27,0.237,0.351,8.82,8.82,8.82
92,36.0,727,True,1413.0,2280.0,35.8706173075,1.67989424,2869.6493846,134.3915392,Calculado,Calculado,42.3705115475,4.82,0.0,5.477,3.992,0.0,33.0,21.0,1.28,1.4,0.086,27.1,42.3705115475,42.3705115475
93,26.0,505,True,750.0,251.0,63.1924555825,3.48591390375,5055.3964466,278.8731123,Calculado,Calculado,139.47836948625,72.8,2.0,56.288,52.842,0.53,7.0,48.18,3.5,3.213,0.233,124.48,139.47836948625,140.00836948625
94,2046.0,503,True,1696.0,522.0,3.59562569875,4.595315995,287.6500559,367.6252796,Calculado,Calculado,33.66094169375,25.47,1.0,14.82,14.416,1.83,4.0,2.68,3.38,0.179,0.225,31.53,33.66094169375,35.490941693749996
95,100.0,727,True,1484.0,1375.0,32.13408319875,1.63998025625,2570.7266559,131.1984205,Calculado,Calculado,50.674063454999995,16.9,0.0,12.37,10.692,0.0,33.0,23.88,1.28,1.593,0.086,42.07,50.674063454999995,50.674063454999995
96,3804.0,727,True,1714.0,1375.0,2.1402040225,1.63998025625,171.2163218,131.1984205,Calculado,Calculado,11.850184278750001,8.07,0.0,7.456,7.12,0.0,50.0,3.75,1.28,0.25,0.086,13.1,11.850184278750001,11.850184278750001
97,36.0,505,True,811.0,251.0,15.73442221625,3.48591390375,1258.7537773,278.8731123,Calculado,Calculado,63.20033612,43.98,2.0,31.036,29.857,0.53,7.0,14.18,3.5,0.946,0.233,61.67,63.20033612,63.730336120000004
98,79.0,505,True,748.0,251.0,17.8635540625,3.48591390375,1429.084325,278.8731123,Calculado,Calculado,91.51946796625,70.17,2.0,51.35,50.255,0.53,7.0,12.93,3.5,0.862,0.233,86.6,91.51946796625,92.04946796625
